epsilon,q,gamma,rho_mean
0.02040816326530612,0.5816326530612245,0.0,0.10667000000000003
0.02040816326530612,0.5816326530612245,0.25,0.2624
0.02040816326530612,0.5816326530612245,0.5,0.302405
0.02040816326530612,0.5816326530612245,0.75,0.32093499999999997
0.02040816326530612,0.5816326530612245,1.0,0.48733999999999994
0.02040816326530612,0.5918367346938775,0.0,0.10688500000000004
0.02040816326530612,0.5918367346938775,0.25,0.26439000000000007
0.02040816326530612,0.5918367346938775,0.5,0.29883499999999996
0.02040816326530612,0.5918367346938775,0.75,0.32030999999999993
0.02040816326530612,0.5918367346938775,1.0,0.4969299999999999
0.02040816326530612,0.6020408163265306,0.0,0.10662000000000003
0.02040816326530612,0.6020408163265306,0.25,0.26420499999999997
0.02040816326530612,0.6020408163265306,0.5,0.301915
0.02040816326530612,0.6020408163265306,0.75,0.32387999999999995
0.02040816326530612,0.6020408163265306,1.0,0.49621000000000004
0.02040816326530612,0.6122448979591837,0.0,0.10670500000000002
0.02040816326530612,0.6122448979591837,0.25,0.271065
0.02040816326530612,0.6122448979591837,0.5,0.30477
0.02040816326530612,0.6122448979591837,0.75,0.31916
0.02040816326530612,0.6122448979591837,1.0,0.45718500000000006
0.02040816326530612,0.6224489795918368,0.0,0.10665000000000002
0.02040816326530612,0.6224489795918368,0.25,0.27055500000000005
0.02040816326530612,0.6224489795918368,0.5,0.30568999999999996
0.02040816326530612,0.6224489795918368,0.75,0.319365
0.02040816326530612,0.6224489795918368,1.0,0.38341000000000003
0.02040816326530612,0.6326530612244898,0.0,0.10666000000000002
0.02040816326530612,0.6326530612244898,0.25,0.27003
0.02040816326530612,0.6326530612244898,0.5,0.30756
0.02040816326530612,0.6326530612244898,0.75,0.32145
0.02040816326530612,0.6326530612244898,1.0,0.39277
0.02040816326530612,0.6428571428571428,0.0,0.10652000000000003
0.02040816326530612,0.6428571428571428,0.25,0.2643
0.02040816326530612,0.6428571428571428,0.5,0.30725
0.02040816326530612,0.6428571428571428,0.75,0.32474
0.02040816326530612,0.6428571428571428,1.0,0.38568
0.02040816326530612,0.6530612244897959,0.0,0.10672000000000002
0.02040816326530612,0.6530612244897959,0.25,0.253375
0.02040816326530612,0.6530612244897959,0.5,0.30922999999999995
0.02040816326530612,0.6530612244897959,0.75,0.32418499999999995
0.02040816326530612,0.6530612244897959,1.0,0.37769
0.02040816326530612,0.6632653061224489,0.0,0.10669000000000003
0.02040816326530612,0.6632653061224489,0.25,0.252075
0.02040816326530612,0.6632653061224489,0.5,0.303645
0.02040816326530612,0.6632653061224489,0.75,0.33271
0.02040816326530612,0.6632653061224489,1.0,0.393425
0.02040816326530612,0.673469387755102,0.0,0.10660000000000003
0.02040816326530612,0.673469387755102,0.25,0.25176
0.02040816326530612,0.673469387755102,0.5,0.292755
0.02040816326530612,0.673469387755102,0.75,0.32958000000000004
0.02040816326530612,0.673469387755102,1.0,0.399745
0.02040816326530612,0.6836734693877551,0.0,0.10682
0.02040816326530612,0.6836734693877551,0.25,0.250465
0.02040816326530612,0.6836734693877551,0.5,0.29125
0.02040816326530612,0.6836734693877551,0.75,0.32908000000000004
0.02040816326530612,0.6836734693877551,1.0,0.397275
0.02040816326530612,0.6938775510204082,0.0,0.10673500000000004
0.02040816326530612,0.6938775510204082,0.25,0.25288
0.02040816326530612,0.6938775510204082,0.5,0.28965
0.02040816326530612,0.6938775510204082,0.75,0.330305
0.02040816326530612,0.6938775510204082,1.0,0.45954000000000006
0.02040816326530612,0.7040816326530612,0.0,0.10643500000000003
0.02040816326530612,0.7040816326530612,0.25,0.25623500000000005
0.02040816326530612,0.7040816326530612,0.5,0.28782499999999994
0.02040816326530612,0.7040816326530612,0.75,0.34939999999999993
0.02040816326530612,0.7040816326530612,1.0,0.47243
0.02040816326530612,0.7142857142857143,0.0,0.10663000000000002
0.02040816326530612,0.7142857142857143,0.25,0.254185
0.02040816326530612,0.7142857142857143,0.5,0.291425
0.02040816326530612,0.7142857142857143,0.75,0.39023
0.02040816326530612,0.7142857142857143,1.0,0.52855
0.02040816326530612,0.7244897959183674,0.0,0.10688500000000004
0.02040816326530612,0.7244897959183674,0.25,0.250545
0.02040816326530612,0.7244897959183674,0.5,0.29168499999999997
0.02040816326530612,0.7244897959183674,0.75,0.39705
0.02040816326530612,0.7244897959183674,1.0,0.553435
0.02040816326530612,0.7346938775510203,0.0,0.10671000000000004
0.02040816326530612,0.7346938775510203,0.25,0.25341
0.02040816326530612,0.7346938775510203,0.5,0.28733499999999995
0.02040816326530612,0.7346938775510203,0.75,0.44118999999999997
0.02040816326530612,0.7346938775510203,1.0,0.5841850000000001
0.02040816326530612,0.7448979591836735,0.0,0.10675000000000003
0.02040816326530612,0.7448979591836735,0.25,0.25018999999999997
0.02040816326530612,0.7448979591836735,0.5,0.315645
0.02040816326530612,0.7448979591836735,0.75,0.5014599999999999
0.02040816326530612,0.7448979591836735,1.0,0.7141099999999999
0.02040816326530612,0.7551020408163265,0.0,0.10643000000000002
0.02040816326530612,0.7551020408163265,0.25,0.2491
0.02040816326530612,0.7551020408163265,0.5,0.311225
0.02040816326530612,0.7551020408163265,0.75,0.562055
0.02040816326530612,0.7551020408163265,1.0,0.812775
0.02040816326530612,0.7653061224489796,0.0,0.5079849999999999
0.02040816326530612,0.7653061224489796,0.25,0.5269400000000001
0.02040816326530612,0.7653061224489796,0.5,0.8551200000000001
0.02040816326530612,0.7653061224489796,0.75,0.90412
0.02040816326530612,0.7653061224489796,1.0,0.91755
0.02040816326530612,0.7755102040816326,0.0,0.56716
0.02040816326530612,0.7755102040816326,0.25,0.736295
0.02040816326530612,0.7755102040816326,0.5,0.92299
0.02040816326530612,0.7755102040816326,0.75,0.9385049999999999
0.02040816326530612,0.7755102040816326,1.0,0.93924
0.02040816326530612,0.7857142857142857,0.0,0.7024
0.02040816326530612,0.7857142857142857,0.25,0.83515
0.02040816326530612,0.7857142857142857,0.5,0.9412449999999999
0.02040816326530612,0.7857142857142857,0.75,0.9451349999999998
0.02040816326530612,0.7857142857142857,1.0,0.9458699999999999
0.02040816326530612,0.7959183673469388,0.0,0.71735
0.02040816326530612,0.7959183673469388,0.25,0.9261050000000001
0.02040816326530612,0.7959183673469388,0.5,0.9489499999999998
0.02040816326530612,0.7959183673469388,0.75,0.9486549999999999
0.02040816326530612,0.7959183673469388,1.0,0.9492849999999998
0.02040816326530612,0.8061224489795917,0.0,0.7429849999999999
0.02040816326530612,0.8061224489795917,0.25,0.9560299999999997
0.02040816326530612,0.8061224489795917,0.5,0.95673
0.02040816326530612,0.8061224489795917,0.75,0.9566699999999999
0.02040816326530612,0.8061224489795917,1.0,0.957355
0.02040816326530612,0.8163265306122449,0.0,0.8965699999999999
0.02040816326530612,0.8163265306122449,0.25,0.9931949999999999
0.02040816326530612,0.8163265306122449,0.5,0.9936449999999999
0.02040816326530612,0.8163265306122449,0.75,0.9930899999999999
0.02040816326530612,0.8163265306122449,1.0,0.993275
0.02040816326530612,0.8265306122448979,0.0,1.0
0.02040816326530612,0.8265306122448979,0.25,1.0
0.02040816326530612,0.8265306122448979,0.5,1.0
0.02040816326530612,0.8265306122448979,0.75,1.0
0.02040816326530612,0.8265306122448979,1.0,1.0
0.02040816326530612,0.8367346938775511,0.0,0.8577450000000001
0.02040816326530612,0.8367346938775511,0.25,0.9622899999999998
0.02040816326530612,0.8367346938775511,0.5,0.9616899999999999
0.02040816326530612,0.8367346938775511,0.75,0.9609199999999999
0.02040816326530612,0.8367346938775511,1.0,0.9621699999999999
0.02040816326530612,0.846938775510204,0.0,1.0
0.02040816326530612,0.846938775510204,0.25,1.0
0.02040816326530612,0.846938775510204,0.5,1.0
0.02040816326530612,0.846938775510204,0.75,1.0
0.02040816326530612,0.846938775510204,1.0,1.0
0.02040816326530612,0.8571428571428571,0.0,1.0
0.02040816326530612,0.8571428571428571,0.25,1.0
0.02040816326530612,0.8571428571428571,0.5,1.0
0.02040816326530612,0.8571428571428571,0.75,1.0
0.02040816326530612,0.8571428571428571,1.0,1.0
0.02040816326530612,0.8673469387755102,0.0,1.0
0.02040816326530612,0.8673469387755102,0.25,1.0
0.02040816326530612,0.8673469387755102,0.5,1.0
0.02040816326530612,0.8673469387755102,0.75,1.0
0.02040816326530612,0.8673469387755102,1.0,1.0
0.02040816326530612,0.8775510204081632,0.0,1.0
0.02040816326530612,0.8775510204081632,0.25,1.0
0.02040816326530612,0.8775510204081632,0.5,1.0
0.02040816326530612,0.8775510204081632,0.75,1.0
0.02040816326530612,0.8775510204081632,1.0,1.0
0.02040816326530612,0.8877551020408163,0.0,1.0
0.02040816326530612,0.8877551020408163,0.25,1.0
0.02040816326530612,0.8877551020408163,0.5,1.0
0.02040816326530612,0.8877551020408163,0.75,1.0
0.02040816326530612,0.8877551020408163,1.0,1.0
0.02040816326530612,0.8979591836734693,0.0,1.0
0.02040816326530612,0.8979591836734693,0.25,1.0
0.02040816326530612,0.8979591836734693,0.5,1.0
0.02040816326530612,0.8979591836734693,0.75,1.0
0.02040816326530612,0.8979591836734693,1.0,1.0
0.02040816326530612,0.9081632653061225,0.0,1.0
0.02040816326530612,0.9081632653061225,0.25,1.0
0.02040816326530612,0.9081632653061225,0.5,1.0
0.02040816326530612,0.9081632653061225,0.75,1.0
0.02040816326530612,0.9081632653061225,1.0,1.0
0.02040816326530612,0.9183673469387754,0.0,1.0
0.02040816326530612,0.9183673469387754,0.25,1.0
0.02040816326530612,0.9183673469387754,0.5,1.0
0.02040816326530612,0.9183673469387754,0.75,1.0
0.02040816326530612,0.9183673469387754,1.0,1.0
0.02040816326530612,0.9285714285714286,0.0,1.0
0.02040816326530612,0.9285714285714286,0.25,1.0
0.02040816326530612,0.9285714285714286,0.5,1.0
0.02040816326530612,0.9285714285714286,0.75,1.0
0.02040816326530612,0.9285714285714286,1.0,1.0
0.02040816326530612,0.9387755102040816,0.0,1.0
0.02040816326530612,0.9387755102040816,0.25,1.0
0.02040816326530612,0.9387755102040816,0.5,1.0
0.02040816326530612,0.9387755102040816,0.75,1.0
0.02040816326530612,0.9387755102040816,1.0,1.0
0.02040816326530612,0.9489795918367346,0.0,1.0
0.02040816326530612,0.9489795918367346,0.25,1.0
0.02040816326530612,0.9489795918367346,0.5,1.0
0.02040816326530612,0.9489795918367346,0.75,1.0
0.02040816326530612,0.9489795918367346,1.0,1.0
0.02040816326530612,0.9591836734693877,0.0,1.0
0.02040816326530612,0.9591836734693877,0.25,1.0
0.02040816326530612,0.9591836734693877,0.5,1.0
0.02040816326530612,0.9591836734693877,0.75,1.0
0.02040816326530612,0.9591836734693877,1.0,1.0
0.02040816326530612,0.9693877551020408,0.0,1.0
0.02040816326530612,0.9693877551020408,0.25,1.0
0.02040816326530612,0.9693877551020408,0.5,1.0
0.02040816326530612,0.9693877551020408,0.75,1.0
0.02040816326530612,0.9693877551020408,1.0,1.0
0.02040816326530612,0.9795918367346939,0.0,1.0
0.02040816326530612,0.9795918367346939,0.25,1.0
0.02040816326530612,0.9795918367346939,0.5,1.0
0.02040816326530612,0.9795918367346939,0.75,1.0
0.02040816326530612,0.9795918367346939,1.0,1.0
0.02040816326530612,0.9897959183673469,0.0,1.0
0.02040816326530612,0.9897959183673469,0.25,1.0
0.02040816326530612,0.9897959183673469,0.5,1.0
0.02040816326530612,0.9897959183673469,0.75,1.0
0.02040816326530612,0.9897959183673469,1.0,1.0
0.02040816326530612,1.0,0.0,1.0
0.02040816326530612,1.0,0.25,1.0
0.02040816326530612,1.0,0.5,1.0
0.02040816326530612,1.0,0.75,1.0
0.02040816326530612,1.0,1.0,1.0
0.030612244897959183,0.5,0.0,0.10673500000000004
0.030612244897959183,0.5,0.25,0.11202500000000003
0.030612244897959183,0.5,0.5,0.13950500000000002
0.030612244897959183,0.5,0.75,0.14004
0.030612244897959183,0.5,1.0,0.17124000000000003
0.030612244897959183,0.5102040816326531,0.0,0.10661500000000003
0.030612244897959183,0.5102040816326531,0.25,0.25176000000000004
0.030612244897959183,0.5102040816326531,0.5,0.280895
0.030612244897959183,0.5102040816326531,0.75,0.328405
0.030612244897959183,0.5102040816326531,1.0,0.5194200000000001
0.030612244897959183,0.5204081632653061,0.0,0.10663000000000002
0.030612244897959183,0.5204081632653061,0.25,0.252715
0.030612244897959183,0.5204081632653061,0.5,0.282485
0.030612244897959183,0.5204081632653061,0.75,0.328175
0.030612244897959183,0.5204081632653061,1.0,0.5173449999999999
0.030612244897959183,0.5306122448979592,0.0,0.10646500000000003
0.030612244897959183,0.5306122448979592,0.25,0.25329500000000005
0.030612244897959183,0.5306122448979592,0.5,0.287425
0.030612244897959183,0.5306122448979592,0.75,0.326425
0.030612244897959183,0.5306122448979592,1.0,0.52034
0.030612244897959183,0.5408163265306123,0.0,0.10661500000000002
0.030612244897959183,0.5408163265306123,0.25,0.25703499999999996
0.030612244897959183,0.5408163265306123,0.5,0.29352
0.030612244897959183,0.5408163265306123,0.75,0.347075
0.030612244897959183,0.5408163265306123,1.0,0.52
0.030612244897959183,0.5510204081632653,0.0,0.10668500000000003
0.030612244897959183,0.5510204081632653,0.25,0.261775
0.030612244897959183,0.5510204081632653,0.5,0.29706499999999997
0.030612244897959183,0.5510204081632653,0.75,0.32901
0.030612244897959183,0.5510204081632653,1.0,0.5228
0.030612244897959183,0.5612244897959183,0.0,0.10674500000000002
0.030612244897959183,0.5612244897959183,0.25,0.26416000000000006
0.030612244897959183,0.5612244897959183,0.5,0.29978999999999995
0.030612244897959183,0.5612244897959183,0.75,0.326035
0.030612244897959183,0.5612244897959183,1.0,0.527045
0.030612244897959183,0.5714285714285714,0.0,0.10673500000000004
0.030612244897959183,0.5714285714285714,0.25,0.26652000000000003
0.030612244897959183,0.5714285714285714,0.5,0.302525
0.030612244897959183,0.5714285714285714,0.75,0.32600500000000004
0.030612244897959183,0.5714285714285714,1.0,0.52512
0.030612244897959183,0.5816326530612245,0.0,0.10659000000000003
0.030612244897959183,0.5816326530612245,0.25,0.26774000000000003
0.030612244897959183,0.5816326530612245,0.5,0.30804
0.030612244897959183,0.5816326530612245,0.75,0.32188999999999995
0.030612244897959183,0.5816326530612245,1.0,0.5075749999999999
0.030612244897959183,0.5918367346938775,0.0,0.10663000000000002
0.030612244897959183,0.5918367346938775,0.25,0.27043500000000004
0.030612244897959183,0.5918367346938775,0.5,0.30695
0.030612244897959183,0.5918367346938775,0.75,0.32285
0.030612244897959183,0.5918367346938775,1.0,0.5068699999999999
0.030612244897959183,0.6020408163265306,0.0,0.10669000000000003
0.030612244897959183,0.6020408163265306,0.25,0.27242
0.030612244897959183,0.6020408163265306,0.5,0.30766
0.030612244897959183,0.6020408163265306,0.75,0.33926
0.030612244897959183,0.6020408163265306,1.0,0.4709400000000001
0.030612244897959183,0.6122448979591837,0.0,0.10651000000000001
0.030612244897959183,0.6122448979591837,0.25,0.27574499999999996
0.030612244897959183,0.6122448979591837,0.5,0.31004
0.030612244897959183,0.6122448979591837,0.75,0.33693999999999996
0.030612244897959183,0.6122448979591837,1.0,0.39149000000000006
0.030612244897959183,0.6224489795918368,0.0,0.10687500000000003
0.030612244897959183,0.6224489795918368,0.25,0.275155
0.030612244897959183,0.6224489795918368,0.5,0.30871499999999996
0.030612244897959183,0.6224489795918368,0.75,0.3361
0.030612244897959183,0.6224489795918368,1.0,0.3998
0.030612244897959183,0.6326530612244898,0.0,0.10676500000000003
0.030612244897959183,0.6326530612244898,0.25,0.27172999999999997
0.030612244897959183,0.6326530612244898,0.5,0.312005
0.030612244897959183,0.6326530612244898,0.75,0.34645
0.030612244897959183,0.6326530612244898,1.0,0.40098
0.030612244897959183,0.6428571428571428,0.0,0.10653000000000001
0.030612244897959183,0.6428571428571428,0.25,0.26837
0.030612244897959183,0.6428571428571428,0.5,0.310395
0.030612244897959183,0.6428571428571428,0.75,0.355025
0.030612244897959183,0.6428571428571428,1.0,0.398635
0.030612244897959183,0.6530612244897959,0.0,0.10659500000000002
0.030612244897959183,0.6530612244897959,0.25,0.27049
0.030612244897959183,0.6530612244897959,0.5,0.31165499999999996
0.030612244897959183,0.6530612244897959,0.75,0.34460999999999997
0.030612244897959183,0.6530612244897959,1.0,0.39298500000000003
0.030612244897959183,0.6632653061224489,0.0,0.10690500000000001
0.030612244897959183,0.6632653061224489,0.25,0.26885
0.030612244897959183,0.6632653061224489,0.5,0.30653
0.030612244897959183,0.6632653061224489,0.75,0.34514500000000004
0.030612244897959183,0.6632653061224489,1.0,0.41844500000000007
0.030612244897959183,0.673469387755102,0.0,0.10674500000000002
0.030612244897959183,0.673469387755102,0.25,0.25699000000000005
0.030612244897959183,0.673469387755102,0.5,0.300635
0.030612244897959183,0.673469387755102,0.75,0.35831999999999997
0.030612244897959183,0.673469387755102,1.0,0.43478999999999995
0.030612244897959183,0.6836734693877551,0.0,0.10654000000000004
0.030612244897959183,0.6836734693877551,0.25,0.26048000000000004
0.030612244897959183,0.6836734693877551,0.5,0.29521
0.030612244897959183,0.6836734693877551,0.75,0.35894499999999996
0.030612244897959183,0.6836734693877551,1.0,0.4580200000000001
0.030612244897959183,0.6938775510204082,0.0,0.10650500000000002
0.030612244897959183,0.6938775510204082,0.25,0.25866000000000006
0.030612244897959183,0.6938775510204082,0.5,0.29611
0.030612244897959183,0.6938775510204082,0.75,0.35411499999999996
0.030612244897959183,0.6938775510204082,1.0,0.47591500000000003
0.030612244897959183,0.7040816326530612,0.0,0.10679000000000001
0.030612244897959183,0.7040816326530612,0.25,0.25844
0.030612244897959183,0.7040816326530612,0.5,0.29461499999999996
0.030612244897959183,0.7040816326530612,0.75,0.36047999999999997
0.030612244897959183,0.7040816326530612,1.0,0.486075
0.030612244897959183,0.7142857142857143,0.0,0.10664000000000003
0.030612244897959183,0.7142857142857143,0.25,0.254835
0.030612244897959183,0.7142857142857143,0.5,0.29240499999999997
0.030612244897959183,0.7142857142857143,0.75,0.35874
0.030612244897959183,0.7142857142857143,1.0,0.525905
0.030612244897959183,0.7244897959183674,0.0,0.10670000000000002
0.030612244897959183,0.7244897959183674,0.25,0.25736000000000003
0.030612244897959183,0.7244897959183674,0.5,0.28852999999999995
0.030612244897959183,0.7244897959183674,0.75,0.385705
0.030612244897959183,0.7244897959183674,1.0,0.5651400000000001
0.030612244897959183,0.7346938775510203,0.0,0.10655500000000002
0.030612244897959183,0.7346938775510203,0.25,0.256605
0.030612244897959183,0.7346938775510203,0.5,0.306175
0.030612244897959183,0.7346938775510203,0.75,0.41901499999999997
0.030612244897959183,0.7346938775510203,1.0,0.56795
0.030612244897959183,0.7448979591836735,0.0,0.10656000000000003
0.030612244897959183,0.7448979591836735,0.25,0.264085
0.030612244897959183,0.7448979591836735,0.5,0.31694
0.030612244897959183,0.7448979591836735,0.75,0.48939499999999997
0.030612244897959183,0.7448979591836735,1.0,0.6046699999999999
0.030612244897959183,0.7551020408163265,0.0,0.10643000000000002
